GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.3267699718475342,0.012005758285522462,0.6476317111886107,-712.143412476769,-510.57153510817705,-0.09959082748715894,0.003249777488388987,-0.1020101391951034,0.672751108193441
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.33367266654968264,0.011601829528808593,0.6476317111886107,-712.143412476769,-510.57153510817705,-0.09959082748715894,0.003249777488388987,-0.1020101391951034,0.672751108193441
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.36867871284484866,0.010999393463134766,0.6476317111886107,-712.143412476769,-510.57153510817705,-0.09959082748715894,0.003249777488388987,-0.1020101391951034,0.672751108193441
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.359174919128418,0.011200380325317384,0.6476317111886107,-712.143412476769,-510.57153510817705,-0.09959082748715894,0.003249777488388987,-0.1020101391951034,0.672751108193441
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.20815210342407225,0.011302518844604491,0.6477132197816088,-712.453846066289,-510.8943499704289,-0.09942583776057559,0.004719402265496887,-0.10205554728423816,0.6705380270177645
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.260850191116333,0.011401796340942382,0.6477136453959244,-712.4533572666766,-510.89406211828555,-0.09942578606475198,0.0047193816854291405,-0.10205549032224152,0.6705384425745347
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.38188953399658204,0.010999822616577148,0.6477830810317943,-712.4533767409637,-510.33175516332096,-0.09939884221498904,0.0047510605570376795,-0.10196256494129885,0.6704697594804527
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.32567381858825684,0.01130533218383789,0.6477830810317943,-712.4533767409637,-510.33175516332096,-0.09939884221498904,0.0047510605570376795,-0.10196256494129885,0.6704697594804527
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.34867448806762696,0.01140131950378418,0.6477830810317943,-712.4533767409637,-510.33175516332096,-0.09939884221498904,0.0047510605570376795,-0.10196256494129885,0.6704697594804527
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.3240665435791016,0.011106109619140625,0.6477830810317943,-712.4533767409637,-510.33175516332096,-0.09939884221498904,0.0047510605570376795,-0.10196256494129885,0.6704697594804527
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.3305796146392822,0.011000442504882812,0.6477830810317943,-712.4533767409637,-510.33175516332096,-0.09939884221498904,0.0047510605570376795,-0.10196256494129885,0.6704697594804527
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.3371900081634521,0.011002397537231446,0.6477830810317943,-712.4533767409637,-510.33175516332096,-0.09939884221498904,0.0047510605570376795,-0.10196256494129885,0.6704697594804527
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.41220545768737793,0.011000347137451173,0.6477830810317943,-712.4533767409637,-510.33175516332096,-0.09939884221498904,0.0047510605570376795,-0.10196256494129885,0.6704697594804527
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.3300745964050293,0.010703611373901366,0.6477872693015579,-712.4481901087556,-510.33164458543604,-0.09939899904913314,0.004751139231269884,-0.10196254798491677,0.6704749394306927
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.35277729034423827,0.011305427551269532,0.6477872693015579,-712.4481901087556,-510.33164458543604,-0.09939899904913314,0.004751139231269884,-0.10196254798491677,0.6704749394306927
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.33098464012145995,0.011502838134765625,0.6477872693015579,-712.4481901087556,-510.33164458543604,-0.09939899904913314,0.004751139231269884,-0.10196254798491677,0.6704749394306927
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.341766881942749,0.011201429367065429,0.6477872693015579,-712.4481901087556,-510.33164458543604,-0.09939899904913314,0.004751139231269884,-0.10196254798491677,0.6704749394306927
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.4828157901763916,0.014104843139648438,0.6477872693015579,-712.4481901087556,-510.33164458543604,-0.09939899904913314,0.004751139231269884,-0.10196254798491677,0.6704749394306927
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.33197813034057616,0.010902643203735352,0.6477872693015579,-712.4481901087556,-510.33164458543604,-0.09939899904913314,0.004751139231269884,-0.10196254798491677,0.6704749394306927
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.35187392234802245,0.012106657028198242,0.6477872693015579,-712.4481901087556,-510.33164458543604,-0.09939899904913314,0.004751139231269884,-0.10196254798491677,0.6704749394306927
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.33388242721557615,0.012600374221801759,0.6477914528306133,-712.4430076537616,-510.3315335936183,-0.09939915583551275,0.004751217838896595,-0.10196253095007701,0.6704801167186327
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.33048548698425295,0.010601091384887695,0.6477914528306133,-712.4430076537616,-510.3315335936183,-0.09939915583551275,0.004751217838896595,-0.10196253095007701,0.6704801167186327
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3390721321105957,0.010800457000732422,0.6477914528306133,-712.4430076537616,-510.3315335936183,-0.09939915583551275,0.004751217838896595,-0.10196253095007701,0.6704801167186327
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3537774085998535,0.010903358459472656,0.6477914528306133,-712.4430076537616,-510.3315335936183,-0.09939915583551275,0.004751217838896595,-0.10196253095007701,0.6704801167186327
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.33298072814941404,0.014002370834350585,0.6477914528306133,-712.4430076537616,-510.3315335936183,-0.09939915583551275,0.004751217838896595,-0.10196253095007701,0.6704801167186327
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.4147010803222656,0.010904169082641602,0.6477914528306133,-712.4430076537616,-510.3315335936183,-0.09939915583551275,0.004751217838896595,-0.10196253095007701,0.6704801167186327
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",0.3210665225982666,0.012304449081420898,0.6477914528306133,-712.4430076537616,-510.3315335936183,-0.09939915583551275,0.004751217838896595,-0.10196253095007701,0.6704801167186327
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.33450884819030763,0.011301136016845703,0.6480081637032146,-712.1681730336431,-509.4551652359886,-0.09915002940424798,0.004750246081510838,-0.10178573975334708,0.6703192627753238
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.35738744735717776,0.010703563690185547,0.6480081637032146,-712.1681730336431,-509.4551652359886,-0.09915002940424798,0.004750246081510838,-0.10178573975334708,0.6703192627753238
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.32387170791625974,0.010302877426147461,0.6480081637032146,-712.1681730336431,-509.4551652359886,-0.09915002940424798,0.004750246081510838,-0.10178573975334708,0.6703192627753238
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.38929386138916017,0.011200618743896485,0.6480081637032146,-712.1681730336431,-509.4551652359886,-0.09915002940424798,0.004750246081510838,-0.10178573975334708,0.6703192627753238
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.34286937713623045,0.011798954010009766,0.6480081637032146,-712.1681730336431,-509.4551652359886,-0.09915002940424798,0.004750246081510838,-0.10178573975334708,0.6703192627753238
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.3632814884185791,0.012103509902954102,0.6480081637032146,-712.1681730336431,-509.4551652359886,-0.09915002940424798,0.004750246081510838,-0.10178573975334708,0.6703192627753238
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.32227721214294436,0.011304616928100586,0.6480081637032146,-712.1681730336431,-509.4551652359886,-0.09915002940424798,0.004750246081510838,-0.10178573975334708,0.6703192627753238
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 3))",0.2510469913482666,0.01350541114807129,0.6480142893977892,-710.8145455946426,-503.54197081241443,-0.09782748576490925,0.005109759316416996,-0.10060052199453744,0.6720377345053155
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.24895744323730468,0.010802555084228515,0.6481897923907741,-710.1609814085388,-506.0085363045699,-0.09828831212000172,0.006287350587194135,-0.10105537675942833,0.6736063633327299
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.18603758811950682,0.011600351333618164,0.6481901550374458,-710.1621987352523,-506.0072483329257,-0.09828790428221099,0.006287196244300984,-0.10105512075521697,0.6736041334152587
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.23295235633850098,0.01250300407409668,0.6485141422036724,-709.852149254985,-506.04782727308293,-0.09832963900082314,0.006148728590409651,-0.10106308424127777,0.6739557630915316
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.21655569076538086,0.011400556564331055,0.6485145064977083,-709.853367083843,-506.046476361661,-0.09832921278140752,0.006148591943490604,-0.10106281574297309,0.67395351664386
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.1))",0.1915410041809082,0.011703062057495116,0.6485312516433046,-709.6592212949994,-503.8390159430813,-0.09783364020921098,0.0060282328664193665,-0.10062111656504136,0.6742662747434001
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",0.23025870323181152,0.011801862716674804,0.6485315122545525,-709.6575038128292,-503.8403925504467,-0.09783404366467933,0.006028731618974018,-0.10062138812619928,0.6742687594567747
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",0.1927353858947754,0.010703754425048829,0.6485317665807504,-709.6557920613172,-503.8417697297232,-0.09783444725497027,0.006029230409646154,-0.10062165980364055,0.6742712396480202
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",0.1956362247467041,0.012201070785522461,0.6486103014861689,-709.5819732296147,-503.3717338835157,-0.0977165980423729,0.005996147106259363,-0.10052762376966015,0.6744492089590413
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.1))",0.19064226150512695,0.012901496887207032,0.6486105445774019,-709.5811570574051,-503.3720425805632,-0.09771671002760325,0.005996307022107307,-0.10052768399183032,0.6744503659780758
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",0.19222965240478515,0.012304544448852539,0.6486106050097724,-709.5809533180845,-503.37211983717407,-0.09771673802067751,0.005996347141224059,-0.10052769906281207,0.6744506550487108
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",0.1962430953979492,0.011403369903564452,0.6486692570054597,-710.4292660387417,-508.3055639747029,-0.09896909656025063,0.004019224562049036,-0.10155247087172703,0.6739486941569888
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",0.27646484375,0.01150369644165039,0.6486724253912094,-710.4249342738328,-508.30549251399054,-0.09896921029105801,0.004018692959764267,-0.10155246036970497,0.6739529575710529
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 3))",0.18904080390930175,0.011200714111328124,0.6486740077998588,-710.4227699896437,-508.3054565630208,-0.09896926711707527,0.004018427117556421,-0.10155245507220456,0.6739550880921554
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",0.3361813545227051,0.011201572418212891,0.648698993135166,-711.2056189218712,-511.6466067293627,-0.09978593104259069,0.003194128821043895,-0.10222715713574762,0.6737030846888266
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",0.3708813190460205,0.011705160140991211,0.648698993135166,-711.2056189218712,-511.6466067293627,-0.09978593104259069,0.003194128821043895,-0.10222715713574762,0.6737030846888266
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",0.340179967880249,0.011800146102905274,0.648698993135166,-711.2056189218712,-511.6466067293627,-0.09978593104259069,0.003194128821043895,-0.10222715713574762,0.6737030846888266
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",0.3308728694915771,0.011802148818969727,0.648698993135166,-711.2056189218712,-511.6466067293627,-0.09978593104259069,0.003194128821043895,-0.10222715713574762,0.6737030846888266
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",0.4096993446350098,0.010600566864013672,0.648698993135166,-711.2056189218712,-511.6466067293627,-0.09978593104259069,0.003194128821043895,-0.10222715713574762,0.6737030846888266
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",0.3386723041534424,0.010599279403686523,0.648698993135166,-711.2056189218712,-511.6466067293627,-0.09978593104259069,0.003194128821043895,-0.10222715713574762,0.6737030846888266
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",0.3361861228942871,0.011603116989135742,0.648698993135166,-711.2056189218712,-511.6466067293627,-0.09978593104259069,0.003194128821043895,-0.10222715713574762,0.6737030846888266
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 3))",0.34360928535461427,0.011600589752197266,0.6487010144371614,-711.0947274217244,-509.6399046468856,-0.09930739135264015,0.003588562266749243,-0.10180154196899256,0.6735852025377226
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 3))",0.373281192779541,0.011199665069580079,0.6487010144371614,-711.0947274217244,-509.6399046468856,-0.09930739135264015,0.003588562266749243,-0.10180154196899256,0.6735852025377226
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 3))",0.38349475860595705,0.01140003204345703,0.6487010144371614,-711.0947274217244,-509.6399046468856,-0.09930739135264015,0.003588562266749243,-0.10180154196899256,0.6735852025377226
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 3))",0.34727964401245115,0.011001110076904297,0.6487010144371614,-711.0947274217244,-509.6399046468856,-0.09930739135264015,0.003588562266749243,-0.10180154196899256,0.6735852025377226
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 3))",0.33057222366333006,0.010503149032592774,0.6487010144371614,-711.0947274217244,-509.6399046468856,-0.09930739135264015,0.003588562266749243,-0.10180154196899256,0.6735852025377226
