GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.3662230173746745,0.011000712712605795,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.35272494951883954,0.012334903081258139,0.8485448442939926,-2193.098834013447,-1573.0683248499297,-0.1898681332814002,0.014804781505787156,-0.16545095508579136,0.8628375490197907
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.316387414932251,0.010999123255411783,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.33405884106953937,0.010505199432373047,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.3252255121866862,0.011668682098388672,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.2295386791229248,0.010667244593302408,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.3532291253407796,0.011666138966878256,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.3422279357910156,0.012000083923339844,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.43574174245198566,0.01150663693745931,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.3794088363647461,0.01633461316426595,0.8485449961133158,-2193.0994530790667,-1573.066090336467,-0.1898677938737364,0.014804455696634961,-0.16545073033340332,0.8628377654689917
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.3470589319864909,0.011001984278361002,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.31055323282877606,0.01133569081624349,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.37923137346903485,0.012001911799112955,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.3934059143066406,0.01199952761332194,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.3260585467020671,0.011332988739013672,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.34856557846069336,0.010999361673990885,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.3223889668782552,0.011000474294026693,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.2382065455118815,0.0130003293355306,0.8486001274888167,-2192.8031017826615,-1573.0586861636837,-0.1898882182213465,0.014881231963985005,-0.16544983896298812,0.8628591199614483
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.3485554854075114,0.01133886973063151,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.3305581410725911,0.011002222696940104,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.34539159138997394,0.010666211446126303,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.35640621185302734,0.011675119400024414,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.3570575714111328,0.015336751937866211,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.27155423164367676,0.01166860262552897,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.3272182146708171,0.01150202751159668,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.3188864390055339,0.01100015640258789,0.849040695602493,-2188.525344279884,-1571.9236066621609,-0.18973498175529588,0.014073356985722955,-0.1653271655730296,0.8632969172278342
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.3387264410654704,0.011504093805948893,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.22504170735677084,0.011000553766886393,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.33556310335795086,0.010667165120442709,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.29288140932718915,0.012000560760498047,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.34089867273966473,0.01166693369547526,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.3397188186645508,0.011334419250488281,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.33088477452596027,0.011003732681274414,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",0.33589331309000653,0.011667013168334961,0.8490407078728245,-2188.525434050867,-1571.923290464674,-0.18973493615738288,0.01407331563931586,-0.1653271330745616,0.863296934295381
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.233871857325236,0.011001984278361002,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.2068664232889811,0.010167201360066732,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.346238374710083,0.010668754577636719,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.31505242983500165,0.011336882909138998,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.32521835962931317,0.009840170542399088,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.3152204354604085,0.01050551732381185,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.31572167078653973,0.011001666386922201,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.31355007489522296,0.011332511901855469,0.8501031086199892,-2181.1113179643107,-1575.8413119279674,-0.18837053985863098,0.01606573707405977,-0.1657197144081358,0.8659660826204254
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.311057170232137,0.011001825332641602,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.3478880723317464,0.010666847229003906,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.30754860242207843,0.011172771453857422,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.3480563163757324,0.010837793350219727,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.31488537788391113,0.010503212610880533,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.3543984889984131,0.011666456858317057,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.35339172681172687,0.0111695925394694,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.2232049306233724,0.010999361673990885,0.8503710931263018,-2179.583888750116,-1575.9910464457041,-0.18808524328586582,0.016171928130952584,-0.16573463317960038,0.8664798823269774
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.33155107498168945,0.011171738306681315,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.3265473047892253,0.011335213979085287,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.31439050038655597,0.011999924977620443,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.3058846791585286,0.010999202728271484,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.3202236493428548,0.012333313624064127,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.2712189356486003,0.012336015701293945,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.33889253934224445,0.015506744384765625,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.3688986301422119,0.011335452397664389,0.8503712603185889,-2179.5814370200915,-1576.0137599607572,-0.1880811978274237,0.016169637133467443,-0.16573707926705064,0.8664804210513699
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.34872913360595703,0.011834224065144857,0.8503714713424259,-2179.578574879816,-1576.0151541813905,-0.18808088945812948,0.016170047785001165,-0.16573722114217657,0.8664804493648744
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.354232390721639,0.011001984278361002,0.8503714713424259,-2179.578574879816,-1576.0151541813905,-0.18808088945812948,0.016170047785001165,-0.16573722114217657,0.8664804493648744
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.38940970102945965,0.011336247126261393,0.8503714713424259,-2179.578574879816,-1576.0151541813905,-0.18808088945812948,0.016170047785001165,-0.16573722114217657,0.8664804493648744
